Order Company,Branch Plant,Global Bulk Item,Bulk Item,2nd Item Number,Order Number,Next Status,Year,Month,Promised Ship Date,Ordered Quantity KGs,Revenue Business Unit,Customer Code,Customer Name,Global Parent,Global Parent Name,TM Name,Country Name,Ordered Quantity,Ordering Unit of Measure,Ordered Quantity LBs,Open Indicator
00030,        SNG4,PR5985,PR5985.S,PR5985.S,2703019,999,2026,5,2026-05-25 00:00:00,7150,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,7150.00,KG,15762.890000000001,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2702495,999,2026,5,2026-05-25 00:00:00,16000,35230,317198,A One Paper Impex-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.6,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2702511,999,2026,5,2026-05-25 00:00:00,16000,35230,317198,A One Paper Impex-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.600000000006,N
00035,        MUM3,MF1406,MF1406.S,MF1406.S-PD,2701616,999,2026,5,2026-05-25 00:00:00,16000,35230,317198,A One Paper Impex-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.6,N
00035,        MUM3,MF1406,MF1406.S,MF1406.S-PD,2701759,999,2026,5,2026-05-25 00:00:00,16000,35230,317198,A One Paper Impex-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.6,N
00030,        SING,MF1204,MF1204.S,MF1204.S-TL,2705939,999,2026,5,2026-05-26 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,TO,4409.245,N
00030,        SING,MF1204,MF1204.S,MF1204.S-TL,2705940,999,2026,5,2026-05-26 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,        SING,MF1204,MF1204.S,MF1204.S-TL,2705941,999,2026,5,2026-05-26 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,        SING,MF1204,MF1204.S,MF1204.S-TL,2705942,999,2026,5,2026-05-26 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,        SING,MF1204,MF1204.S,MF1204.S-TL,2705974,999,2026,5,2026-05-26 00:00:00,3000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,3.00,TO,6613.8675,N
00030,        SNG4,MF1204,MF1204.S,MF1204.S-TL,2674163,999,2026,5,2026-05-26 00:00:00,20000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,20000.00,KG,44092,N
00030,        SNG4,MF1406,MF1406.S,MF1406.S-PD,2655065,999,2026,5,2026-05-26 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.600000000006,N
00030,        SNG4,PR5985,PR5985.S,PR5985.S,2705216,999,2026,5,2026-05-26 00:00:00,14950,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,14950.00,KG,32958.770000000004,N
00035,        MUM3,MF1204,MF1204.S,MF1204.S-TL,2675745,999,2026,5,2026-05-26 00:00:00,22000,35230,317984,Montage Enterprises - Noida,300957,Montage - Global Parent,Deepak Agarwal,India,22000.00,KG,48501.200000000004,N
00010,        CIN2,251194NX,251194NX,251194NX-PL,2698201,999,2026,5,2026-05-27 00:00:00,18.1437,10230,323912,"S-One/ Sarasota,FL(CORP OFFICE)",319906,S-One Labels - GLOBAL PARENT,Dave Jeffers,United States,1.00,PL,40,N
00010,        CIN2,261044NX,261044NX,261044NX-PL,2698201,999,2026,5,2026-05-27 00:00:00,18.1437,10230,323912,"S-One/ Sarasota,FL(CORP OFFICE)",319906,S-One Labels - GLOBAL PARENT,Dave Jeffers,United States,1.00,PL,40,N
00010,        CIN2,MP4983R,MP4983R,MP4983R-PL,2697367,999,2026,5,2026-05-27 00:00:00,18.1437,10230,327399,"Coaterex - Columbus, OH",327399,"Coaterex - Columbus, OH",Dave Jeffers,United States,1.00,PL,40,N
00020,        AUBA,251194NX,251194NX.E,251194NX.E-P1,26000905,999,2026,5,2026-05-27 00:00:00,2400,20230,295622,Safic Alcan (X) Warrington GB,309173,Safic Alcan UK - Global Parent,Alexandre Pomes,United Kingdom,5.00,PA,5291.094000000001,N
00020,        AUBA,MF4915,MF4915.E,MF4915.E-TO,26000808,999,2026,5,2026-05-27 00:00:00,5600,20230,291650,Constantia (X) Weiden DE,297153,Constantia - Global Parent,Alexandre Pomes,Germany,7.00,TO,12345.886,N
00030,        SNG4,MF1406,MF1406.S,MF1406.S-PD,2653576,999,2026,5,2026-05-27 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.6,N
00034,        SHAN,MP4983R,MP4983R.S,MP4983R.S-PD,2502010,999,2026,5,2026-05-27 00:00:00,400,34230,329901,Xingtu Pack-China,329901,Xingtu Pack-China,"Wang,Lu( Leon)",China,2.00,DR,881.849,N
00034,        SHAN,MP4983R,MP4983R.S,MP4983R.S-PD,2702431,999,2026,5,2026-05-27 00:00:00,1200,34230,359497,Shanghai XQM - China,359497,Shanghai XQM - China,"Wang,Lu( Leon)",China,6.00,DR,2645.547,N
00010,        CIN2,MP2960,MP2960,MP2960-KD,2663656,999,2026,5,2026-05-28 00:00:00,6601.1286,10240,353010,Guangdong Supcosmos - China,353010,Guangdong Supcosmos - China,Ethan Cheng,China,33.00,DR,14553,N
00010,        CIN2,PA845H,PA845H,PA845H-OP,2618528,999,2026,5,2026-05-28 00:00:00,0.4536,10240,292816,"Mitsubishi Chemical - Sacramento, CA",333999,Mitsubishi Chemical F&C-Global Parent,Brendan Schloerb,United States,1.00,LB,1,N
00020,        AUBA,MP498345P,MP498345P.E,MP498345P.E-TO,26000878,999,2026,5,2026-05-28 00:00:00,9999.898,20230,288577,Apaco Grosshandel (X) Wien AT,290632,Apaco - Global Parent,Alexandre Pomes,Austria,10.00,TO,22045.999999999996,N
00030,        SING,MF1204,MF1204.S,MF1204.S-TL,2707500,999,2026,5,2026-05-28 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,        SING,MF1204,MF1204.S,MF1204.S-TL,2707501,999,2026,5,2026-05-28 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,        SING,MF1204,MF1204.S,MF1204.S-TL,2707502,999,2026,5,2026-05-28 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,        SING,MF1204,MF1204.S,MF1204.S-TL,2707551,999,2026,5,2026-05-28 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,TO,4409.245,N
00030,        SING,MF1204,MF1204.S,MF1204.S-TL,2707552,999,2026,5,2026-05-28 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,TO,4409.245,N
00030,        SING,MF1204,MF1204.S,MF1204.S-TL,2707601,999,2026,5,2026-05-28 00:00:00,3000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,3.00,TO,6613.8675,N
00030,        SNG4,MF1204,MF1204.S,MF1204.S-TL,2674164,999,2026,5,2026-05-28 00:00:00,20000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,20000.00,KG,44092,N
00030,        SNG4,MF1204,MF1204.S,MF1204.S-TL,2674165,999,2026,5,2026-05-28 00:00:00,20000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,20000.00,KG,44092,N
00030,        SNG4,MF1204,MF1204.S,MF1204.S-TL,2674166,999,2026,5,2026-05-28 00:00:00,20000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,20000.00,KG,44092,N
00030,        SNG4,MF1406,MF1406.S,MF1406.S-PD,2655066,999,2026,5,2026-05-28 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.6,N
00030,        SNG4,MF1406,MF1406.S,MF1406.S-PD,2655067,999,2026,5,2026-05-28 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.600000000006,N
00030,        SNG4,MF1406,MF1406.S,MF1406.S-PD,2655068,999,2026,5,2026-05-28 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.6,N
00030,        SNG4,PR5985,PR5985.S,PR5985.S,2705976,999,2026,5,2026-05-28 00:00:00,8450,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,8450.00,KG,18628.870000000003,N
00035,        MUM3,MF1204,MF1204.S,MF1204.S-TL,2675746,999,2026,5,2026-05-28 00:00:00,22000,35230,317984,Montage Enterprises - Noida,300957,Montage - Global Parent,Deepak Agarwal,India,22000.00,KG,48501.200000000004,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2703282,999,2026,5,2026-05-28 00:00:00,4000,35230,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,4000.00,KG,8818.4,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2703283,999,2026,5,2026-05-28 00:00:00,4000,35230,317198,A One Paper Impex-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,4000.00,KG,8818.4,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2705345,999,2026,5,2026-05-28 00:00:00,12000,35230,317198,A One Paper Impex-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,12000.00,KG,26455.2,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2705361,999,2026,5,2026-05-28 00:00:00,16000,35230,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.6,N
00010,        CIN2,MP498340R,MP498340R,MP498340R-FD,2687044,999,2026,5,2026-05-29 00:00:00,1632.9328,10200,288399,Michelman New Material Shanghai Co Ltd,291477,Michelman Asia-Pacific - Global Parent,,China,8.00,DR,3600,N
00010,        CINC,MP498340D,MP498340D,MP498340D,2608579,999,2026,5,2026-05-29 00:00:00,0.4536,10240,21944,"Saint Gobain - Albion, NY (East Avenue)",290179,Saint Gobain - Global Parent,Brendan Schloerb,United States,1.00,EA,1,N
00020,        AUBA,251095NX,251095NX.E,251095NX.E-PL,26000957,999,2026,5,2026-05-29 00:00:00,18,20230,298497,HP training Graphic Arts (X) BCA ES,290506,Hewlett Packard - Global Parent,Tomasz Machnik,Spain,1.00,PL,39.6832,N
00020,        AUBA,MFP1853R,MFP1853R.E,MFP1853R.E-PD,26000951,999,2026,5,2026-05-29 00:00:00,3000,20230,321588,Keyser and Mackay (X) Lodz PL,326638,K&M Poland - Global Parent,Tomasz Machnik,Poland,15.00,DR,6613.8675,N
00020,        AUBA,MP2960,MP2960.E,MP2960.E-TO,26000918,999,2026,5,2026-05-29 00:00:00,12000,20240,324185,Avient (X)  Geleen NL,309093,Avient - Global Parent,Philippe Chabanne,Netherlands,12.00,TO,26455.47,N
00020,        AUBA,MP498340R,MP498340R.E,MP498340R.E-TO,26000890,999,2026,5,2026-05-29 00:00:00,7600,20220,337819,Henkel (X) Amsterdam NL,290122,Henkel - Global Parent,Luc Vanderstappen,Netherlands,8.00,TO,16755.1312,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2708282,999,2026,5,2026-05-29 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2708283,999,2026,5,2026-05-29 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2708284,999,2026,5,2026-05-29 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2708285,999,2026,5,2026-05-29 00:00:00,9200,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,46.00,DR,20282.527000000002,N
00030,        SNG4,MF1204,MF1204.S,MF1204.S-TL,2674167,999,2026,5,2026-05-29 00:00:00,20000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,20000.00,KG,44092,N
00030,        SNG4,MP498345N,MP498345N.S,MP498345N.S,2707617,999,2026,5,2026-05-29 00:00:00,2000,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,2000.00,KG,4409.2,N
00030,        SNG4,PR5985,PR5985.S,PR5985.S,2707556,999,2026,5,2026-05-29 00:00:00,21450,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,21450.00,KG,47288.670000000006,N
00035,        MUM3,MF1204,MF1204.S,MF1204.S-TL,2675744,999,2026,5,2026-05-29 00:00:00,22000,35230,317984,Montage Enterprises - Noida,300957,Montage - Global Parent,Deepak Agarwal,India,22000.00,KG,48501.2,N
00035,        MUM3,MF1204,MF1204.S,MF1204.S-TL,2706344,999,2026,5,2026-05-29 00:00:00,22000,35230,317984,Montage Enterprises - Noida,300957,Montage - Global Parent,Deepak Agarwal,India,22000.00,KG,48501.200000000004,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2705362,999,2026,5,2026-05-29 00:00:00,16000,35230,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.6,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2705363,999,2026,5,2026-05-29 00:00:00,16000,35230,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.6,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2706153,999,2026,5,2026-05-29 00:00:00,11000,35230,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,11000.00,KG,24250.600000000002,N
00035,        MUM3,MF1306D,MF1306D.S,MF1306D.S-PD,2707669,999,2026,5,2026-05-29 00:00:00,200,35230,340598,MADHU JAYANTI INTERNATIONAL P L - Salap,323479,Madhu Jayanti International Ltd. - Coim,Deepak Agarwal,India,200.00,KG,440.92,N
00035,        MUM3,MF1406,MF1406.S,MF1406.S-PD,2706151,999,2026,5,2026-05-29 00:00:00,16000,35230,317198,A One Paper Impex-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.6,N
00035,        MUM3,MF1406,MF1406.S,MF1406.S-PD,2706152,999,2026,5,2026-05-29 00:00:00,16000,35230,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,16000.00,KG,35273.6,N
00035,        MUM3,MF1406,MF1406.S,MF1406.S-PD,2706153,999,2026,5,2026-05-29 00:00:00,5000,35230,317022,R.V. Business Centre-India,346703,A One R.V. - Global Parent,Deepak Agarwal,India,5000.00,KG,11023,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2709133,999,2026,5,2026-05-30 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2709134,999,2026,5,2026-05-30 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2709135,999,2026,5,2026-05-30 00:00:00,7200,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,36.00,DR,15873.282000000001,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2709136,999,2026,5,2026-05-30 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2709167,999,2026,5,2026-05-30 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,DR,4409.245,N
00030,        SNG4,MF1204,MF1204.S,MF1204.S-TL,2708603,999,2026,5,2026-05-30 00:00:00,1000,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,1000.00,KG,2204.6,N
00010,        CIN2,MP48525R,MP48525R,MP48525R-FD,2678810,999,2026,6,2026-06-01 00:00:00,215.4564,10230,323912,"S-One/ Sarasota,FL(CORP OFFICE)",319906,S-One Labels - GLOBAL PARENT,Dave Jeffers,United States,1.00,DR,475,N
00010,        CIN2,MP498340R,MP498340R,MP498340R-FD,2687028,999,2026,6,2026-06-01 00:00:00,1632.9328,10200,288399,Michelman New Material Shanghai Co Ltd,291477,Michelman Asia-Pacific - Global Parent,,China,8.00,DR,3600,N
00010,        CIN2,MP4983R,MP4983R,MP4983R-PL,2692784,999,2026,6,2026-06-01 00:00:00,145.1496,10230,297964,"Belmark - De Pere, WI",297964,"Belmark - De Pere, WI",Brad Durden,United States,8.00,PL,320,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2710739,999,2026,6,2026-06-01 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2710740,999,2026,6,2026-06-01 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2710741,999,2026,6,2026-06-01 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2710748,999,2026,6,2026-06-01 00:00:00,9200,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,46.00,DR,20282.527000000002,N
00030,        SNG4,PR5985,PR5985.S,PR5985.S,2708356,999,2026,6,2026-06-01 00:00:00,8450,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,8450.00,KG,18628.870000000003,N
00010,        CIN2,MP498340R,MP498340R,MP498340R-KP,2696550,999,2026,6,2026-06-02 00:00:00,1400.2394,10230,347249,"3R Packaging, LLC - Miami, FL",347249,"3R Packaging, LLC - Miami, FL",Dave Jeffers,United States,7.00,DR,3087,N
00010,        CIN2,MP4983R,MP4983R,MP4983R-PL,2703617,999,2026,6,2026-06-02 00:00:00,254.0118,10230,297964,"Belmark - De Pere, WI",297964,"Belmark - De Pere, WI",Brad Durden,United States,14.00,PL,560,N
00020,        AUBA,251194NX,251194NX.E,251194NX.E-B1,26000716,999,2026,6,2026-06-02 00:00:00,39.9996,20230,327444, 3 Print Adriatik (X) Celje SI,353914,3 print  SI - Global Parent,Tomasz Machnik,Slovenia,2.00,B1,88.1838,N
00020,        AUBA,MFP1883,MFP1883.E,MFP1883.E-TO,26000982,999,2026,6,2026-06-02 00:00:00,2000,20230,339536,Leoprint (X) Vilnius LT,339536,Leoprint (X) Vilnius LT,Laurence Vast,Lithuania,2.00,TO,4409.245,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2711533,999,2026,6,2026-06-02 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2711534,999,2026,6,2026-06-02 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2711535,999,2026,6,2026-06-02 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2711536,999,2026,6,2026-06-02 00:00:00,9000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,45.00,DR,19841.6025,N
00030,        SNG4,MF1306D,MF1306D.S,MF1306D.S-PD,2681810,999,2026,6,2026-06-02 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.6,N
00030,        SNG4,MF1306D,MF1306D.S,MF1306D.S-PD,2681811,999,2026,6,2026-06-02 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.6,N
00030,        SNG4,MF1306D,MF1306D.S,MF1306D.S-PD,2681812,999,2026,6,2026-06-02 00:00:00,16000,30200,317300,Michelman Private Ltd,291477,Michelman Asia-Pacific - Global Parent,,India,16000.00,KG,35273.6,N
00030,        SNG4,MP498345N,MP498345N.S,MP498345N.S,2707618,999,2026,6,2026-06-02 00:00:00,2000,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,2000.00,KG,4409.2,N
00030,        SNG4,PR5985,PR5985.S,PR5985.S,2708357,999,2026,6,2026-06-02 00:00:00,7150,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,7150.00,KG,15762.890000000001,N
00010,        CIN2,MP4983R,MP4983R,MP4983R-PL,2695182,999,2026,6,2026-06-03 00:00:00,108.8622,10230,297964,"Belmark - De Pere, WI",297964,"Belmark - De Pere, WI",Brad Durden,United States,6.00,PL,240,N
00010,        CIN2,PA845H,PA845H,PA845H-OP,2691099,999,2026,6,2026-06-03 00:00:00,3878.2154,10240,292816,"Mitsubishi Chemical - Sacramento, CA",333999,Mitsubishi Chemical F&C-Global Parent,Brendan Schloerb,United States,19.00,DR,8550,N
00010,        CIN2,PA845H,PA845H,PA845H-OP,2697251,999,2026,6,2026-06-03 00:00:00,2449.3992,10240,330490,"Mitsubishi Chem Adv Material - Mesa, AZ",333999,Mitsubishi Chemical F&C-Global Parent,Brendan Schloerb,United States,12.00,DR,5400,N
00020,        AUBA,251194NX,251194NX.E,251194NX.E-P1,26000960,999,2026,6,2026-06-03 00:00:00,480,20230,291539,Brigal  (X) NIGRAN ES,330997,Brigal - Global Parent,Laurence Vast,Spain,1.00,PA,1058.2188,N
00020,        AUBA,MP4983R,MP4983R.E,MP4983R.E,26000585,999,2026,6,2026-06-03 00:00:00,21800,20230,296616,Sterimed (X) Amelie FR,327014,Sterimed - Global Parent,Marie-Annette Mahy,France,21800.00,KG,48060.280000000006,N
00030,        SNG4,PR5985,PR5985.S,PR5985.S,2711369,999,2026,6,2026-06-03 00:00:00,7150,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,7150.00,KG,15762.890000000001,N
00010,        CIN2,MFP1853R,MFP1853R,MFP1853R-FD,2697478,999,2026,6,2026-06-04 00:00:00,1224.6996,10220,353479,"3M - Hutchinson, MN",290059,3M - Global Parent,Tammy Patton,United States,6.00,DR,2700,N
00010,        CIN2,MP4983R,MP4983R,MP4983R-FD,2698252,999,2026,6,2026-06-04 00:00:00,861.8256,10220,316381,"Synthomer - Roebuck, SC",316381,"Synthomer - Roebuck, SC",Abbie Wootton,United States,4.00,DR,1900,N
00020,        AUBA,MFP1883,MFP1883.E,MFP1883.E-PL,26001010,999,2026,6,2026-06-04 00:00:00,18,20230,288577,Apaco Grosshandel (X) Wien AT,290632,Apaco - Global Parent,Alexandre Pomes,Austria,1.00,PL,39.6832,N
00020,        AUBA,MP2960,MP2960.E,MP2960.E-TO,26000987,999,2026,6,2026-06-04 00:00:00,2000,20230,49118,Soconomar (X) Milano IT,290539,Soconomar - Global Parent,Krist Vanderstiggel,Italy,2.00,TO,4409.245,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2712863,999,2026,6,2026-06-04 00:00:00,4800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,24.00,DR,10582.188,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2712864,999,2026,6,2026-06-04 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2712865,999,2026,6,2026-06-04 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2712866,999,2026,6,2026-06-04 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2712897,999,2026,6,2026-06-04 00:00:00,4400,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,22.00,DR,9700.339,N
00010,        CIN2,MFHS268,MFHS268,MFHS268-OP,2569166,999,2026,6,2026-06-05 00:00:00,16329.328,10240,327947,"FMS Enterprises - Lincolnton, NC",352994,FMS Enterprises - Global Parent,Brendan Schloerb,United States,80.00,DR,36000,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2713645,999,2026,6,2026-06-05 00:00:00,8000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,40.00,DR,17636.98,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2713646,999,2026,6,2026-06-05 00:00:00,4800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,24.00,DR,10582.188,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2713647,999,2026,6,2026-06-05 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,        SING,MF1306D,MF1306D.S,MF1306D.S-PD,2713648,999,2026,6,2026-06-05 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
